airline,flight_no,from_iata,from_city,to_iata,to_city
HU,HU2660,SHA,上海,PEK,北京
HU,HU2660,SHA,上海,TSN,天津
HU,HU2660,SHA,上海,TYN,太原
HU,HU2660,SHA,上海,URC,乌鲁木齐
HU,HU2660,SHE,沈阳,HGH,杭州
HU,HU2660,SHE,沈阳,KHN,南昌
HU,HU2660,SHE,沈阳,TAO,青岛
HU,HU2660,SHE,沈阳,TNA,济南
HU,HU2660,SHE,沈阳,WEF,潍坊
HU,HU2660,SHE,沈阳,XMN,厦门
HU,HU2660,SJW,石家庄,SZX,深圳
HU,HU2660,SYX,三亚,CAN,广州
HU,HU2660,SYX,三亚,CGO,郑州
HU,HU2660,SYX,三亚,CKG,重庆
HU,HU2660,SYX,三亚,CSX,长沙
HU,HU2660,SYX,三亚,HFE,合肥
HU,HU2660,SYX,三亚,HGH,杭州
HU,HU2660,SYX,三亚,KWE,贵阳
HU,HU2660,SYX,三亚,PEK,北京
HU,HU2660,SYX,三亚,SZX,深圳
HU,HU2660,SYX,三亚,TNA,济南
HU,HU2660,SYX,三亚,XIY,西安
HU,HU2660,SZX,深圳,CGO,郑州
HU,HU2660,SZX,深圳,CKG,重庆
HU,HU2660,SZX,深圳,CTU,成都
HU,HU2660,SZX,深圳,HAK,海口
HU,HU2660,SZX,深圳,HFE,合肥
HU,HU2660,SZX,深圳,HGH,杭州
HU,HU2660,SZX,深圳,KMG,昆明
HU,HU2660,SZX,深圳,KWE,贵阳
HU,HU2660,SZX,深圳,LHW,兰州
HU,HU2660,SZX,深圳,LYI,临沂
HU,HU2660,SZX,深圳,NGB,宁波
HU,HU2660,SZX,深圳,NKG,南京
HU,HU2660,SZX,深圳,PEK,北京
HU,HU2660,SZX,深圳,SJW,石家庄
HU,HU2660,SZX,深圳,SYX,三亚
HU,HU2660,SZX,深圳,TNA,济南
HU,HU2660,SZX,深圳,TSN,天津
HU,HU2660,SZX,深圳,TYN,太原
HU,HU2660,SZX,深圳,URC,乌鲁木齐
HU,HU2660,SZX,深圳,XFN,襄阳
HU,HU2660,SZX,深圳,XIY,西安
HU,HU2660,SZX,深圳,XUZ,徐州
HU,HU2660,SZX,深圳,YIH,宜昌
HU,HU2660,TAO,青岛,CAN,广州
HU,HU2660,TAO,青岛,HRB,哈尔滨
HU,HU2660,TAO,青岛,NGB,宁波
HU,HU2660,TAO,青岛,SHE,沈阳
HU,HU2660,TAO,青岛,WUH,武汉
HU,HU2660,TAO,青岛,XIY,西安
HU,HU2660,TNA,济南,CSX,长沙
HU,HU2660,TNA,济南,HRB,哈尔滨
HU,HU2660,TNA,济南,SHE,沈阳
HU,HU2660,TNA,济南,SYX,三亚
HU,HU2660,TNA,济南,SZX,深圳
HU,HU2660,TNA,济南,XIY,西安
HU,HU2660,TSN,天津,CAN,广州
HU,HU2660,TSN,天津,CIH,长治
HU,HU2660,TSN,天津,HRB,哈尔滨
HU,HU2660,TSN,天津,LHW,兰州
HU,HU2660,TSN,天津,SHA,上海
HU,HU2660,TSN,天津,SZX,深圳
HU,HU2660,TYN,太原,CAN,广州
HU,HU2660,TYN,太原,CIH,长治
HU,HU2660,TYN,太原,CSX,长沙
HU,HU2660,TYN,太原,DLC,大连
HU,HU2660,TYN,太原,HAK,海口
HU,HU2660,TYN,太原,HFE,合肥
HU,HU2660,TYN,太原,HGH,杭州
HU,HU2660,TYN,太原,KWL,桂林
HU,HU2660,TYN,太原,PVG,上海
HU,HU2660,TYN,太原,SHA,上海
HU,HU2660,TYN,太原,SZX,深圳
HU,HU2660,URC,乌鲁木齐,AKU,阿克苏
HU,HU2660,URC,乌鲁木齐,CAN,广州
HU,HU2660,URC,乌鲁木齐,CGO,郑州
HU,HU2660,URC,乌鲁木齐,CKG,重庆
HU,HU2660,URC,乌鲁木齐,CTU,成都
HU,HU2660,URC,乌鲁木齐,KHG,喀什
HU,HU2660,URC,乌鲁木齐,KRL,库尔勒
HU,HU2660,URC,乌鲁木齐,LHW,兰州
HU,HU2660,URC,乌鲁木齐,PEK,北京
HU,HU2660,URC,乌鲁木齐,SHA,上海
HU,HU2660,URC,乌鲁木齐,SZX,深圳
HU,HU2660,URC,乌鲁木齐,WUH,武汉
HU,HU2660,URC,乌鲁木齐,XIY,西安
HU,HU2660,UYN,榆林,PEK,北京
HU,HU2660,WEF,潍坊,CAN,广州
HU,HU2660,WEF,潍坊,DLC,大连
HU,HU2660,WEF,潍坊,HGH,杭州
HU,HU2660,WEF,潍坊,NGB,宁波
HU,HU2660,WEF,潍坊,PEK,北京
HU,HU2660,WEF,潍坊,PVG,上海
HU,HU2660,WEF,潍坊,SHE,沈阳
HU,HU2660,WNZ,温州,CAN,广州
HU,HU2660,WNZ,温州,CKG,重庆
HU,HU2660,WNZ,温州,PEK,北京
HU,HU2660,WNZ,温州,WUH,武汉
HU,HU2660,WUA,乌海,PEK,北京
HU,HU2660,WUA,乌海,XIY,西安
HU,HU2660,WUH,武汉,DLC,大连
HU,HU2660,WUH,武汉,HAK,海口
HU,HU2660,WUH,武汉,HGH,杭州
HU,HU2660,WUH,武汉,KWE,贵阳
HU,HU2660,WUH,武汉,PEK,北京
HU,HU2660,WUH,武汉,TAO,青岛
HU,HU2660,WUH,武汉,URC,乌鲁木齐
HU,HU2660,WUH,武汉,WNZ,温州
HU,HU2660,WUH,武汉,XIY,西安
HU,HU2660,XFN,襄阳,SZX,深圳
HU,HU2660,XIY,西安,CAN,广州
HU,HU2660,XIY,西安,CKG,重庆
HU,HU2660,XIY,西安,CSX,长沙
HU,HU2660,XIY,西安,CTU,成都
HU,HU2660,XIY,西安,DLC,大连
HU,HU2660,XIY,西安,FOC,福州
HU,HU2660,XIY,西安,HET,呼和浩特
HU,HU2660,XIY,西安,HGH,杭州
HU,HU2660,XIY,西安,KHN,南昌
HU,HU2660,XIY,西安,KMG,昆明
HU,HU2660,XIY,西安,LHW,兰州
HU,HU2660,XIY,西安,NKG,南京
HU,HU2660,XIY,西安,PEK,北京
HU,HU2660,XIY,西安,PVG,上海
HU,HU2660,XIY,西安,SYX,三亚
HU,HU2660,XIY,西安,SZX,深圳
HU,HU2660,XIY,西安,TAO,青岛
HU,HU2660,XIY,西安,TNA,济南
HU,HU2660,XIY,西安,URC,乌鲁木齐
HU,HU2660,XIY,西安,WUA,乌海
HU,HU2660,XIY,西安,WUH,武汉
HU,HU2660,XIY,西安,XMN,厦门
HU,HU2660,XIY,西安,XNN,西宁
HU,HU2660,XIY,西安,YIW,义乌
HU,HU2660,XMN,厦门,CGO,郑州
HU,HU2660,XMN,厦门,CIH,长治
HU,HU2660,XMN,厦门,CSX,长沙
HU,HU2660,XMN,厦门,HAK,海口
HU,HU2660,XMN,厦门,HFE,合肥
HU,HU2660,XMN,厦门,KHN,南昌
HU,HU2660,XMN,厦门,PEK,北京
HU,HU2660,XMN,厦门,SHE,沈阳
HU,HU2660,XMN,厦门,XIY,西安
HU,HU2660,XMN,厦门,XUZ,徐州
HU,HU2660,XNN,西宁,CKG,重庆
HU,HU2660,XNN,西宁,PEK,北京
HU,HU2660,XNN,西宁,XIY,西安
HU,HU2660,XUZ,徐州,CSX,长沙
HU,HU2660,XUZ,徐州,SZX,深圳
HU,HU2660,XUZ,徐州,XMN,厦门
HU,HU2660,YIH,宜昌,CAN,广州
HU,HU2660,YIH,宜昌,PEK,北京
HU,HU2660,YIH,宜昌,SZX,深圳
HU,HU2660,YIW,义乌,XIY,西安
JD,JD6557,BAV,包头,CGO,郑州
JD,JD6557,CAN,广州,CKG,重庆
JD,JD6557,CAN,广州,CTU,成都
JD,JD6557,CAN,广州,HAK,海口
JD,JD6557,CAN,广州,HET,呼和浩特
JD,JD6557,CAN,广州,HGH,杭州
JD,JD6557,CAN,广州,LJG,丽江
JD,JD6557,CAN,广州,SYX,三亚
JD,JD6557,CGO,郑州,BAV,包头
JD,JD6557,CGO,郑州,HAK,海口
JD,JD6557,CGO,郑州,HET,呼和浩特
JD,JD6557,CGO,郑州,HGH,杭州
JD,JD6557,CGO,郑州,KWL,桂林
JD,JD6557,CGO,郑州,SYX,三亚
JD,JD6557,CGQ,长春,FOC,福州
JD,JD6557,CGQ,长春,SJW,石家庄
JD,JD6557,CIF,赤峰,HET,呼和浩特
JD,JD6557,CKG,重庆,CAN,广州
JD,JD6557,CKG,重庆,HAK,海口
JD,JD6557,CKG,重庆,SYX,三亚
JD,JD6557,CKG,重庆,XIY,西安
JD,JD6557,CSX,长沙,HAK,海口
JD,JD6557,CSX,长沙,SYX,三亚
JD,JD6557,CTU,成都,CAN,广州
JD,JD6557,CTU,成都,LJG,丽江
JD,JD6557,CTU,成都,SYX,三亚
JD,JD6557,DLC,大连,HGH,杭州
JD,JD6557,DLC,大连,NGB,宁波
JD,JD6557,DLC,大连,WUH,武汉
JD,JD6557,DNH,敦煌,HGH,杭州
JD,JD6557,DNH,敦煌,URC,乌鲁木齐
JD,JD6557,DYG,张家界,XIY,西安
JD,JD6557,ENH,恩施,WUH,武汉
JD,JD6557,ERL,二连浩特,PEK,北京
JD,JD6557,FOC,福州,CGQ,长春
JD,JD6557,FOC,福州,SYX,三亚
JD,JD6557,FOC,福州,XUZ,徐州
JD,JD6557,HAK,海口,CAN,广州
JD,JD6557,HAK,海口,CGO,郑州
JD,JD6557,HAK,海口,CKG,重庆
JD,JD6557,HAK,海口,CSX,长沙
JD,JD6557,HAK,海口,HGH,杭州
JD,JD6557,HAK,海口,KHN,南昌
JD,JD6557,HAK,海口,KWE,贵阳
JD,JD6557,HAK,海口,KWL,桂林
JD,JD6557,HAK,海口,NGB,宁波
JD,JD6557,HAK,海口,NKG,南京
JD,JD6557,HAK,海口,PEK,北京
JD,JD6557,HAK,海口,WUH,武汉
JD,JD6557,HAK,海口,XIY,西安
JD,JD6557,HET,呼和浩特,CAN,广州
JD,JD6557,HET,呼和浩特,CGO,郑州
JD,JD6557,HET,呼和浩特,CIF,赤峰
JD,JD6557,HET,呼和浩特,KHN,南昌
JD,JD6557,HET,呼和浩特,PEK,北京
JD,JD6557,HET,呼和浩特,WUH,武汉
JD,JD6557,HET,呼和浩特,YIE,阿尔山
JD,JD6557,HFE,合肥,XIY,西安
JD,JD6557,HFE,合肥,XMN,厦门
JD,JD6557,HGH,杭州,CAN,广州
JD,JD6557,HGH,杭州,CGO,郑州
JD,JD6557,HGH,杭州,DLC,大连
JD,JD6557,HGH,杭州,DNH,敦煌
JD,JD6557,HGH,杭州,HAK,海口
JD,JD6557,HGH,杭州,JHG,景洪
JD,JD6557,HGH,杭州,KMG,昆明
JD,JD6557,HGH,杭州,KWL,桂林
JD,JD6557,HGH,杭州,LJG,丽江
JD,JD6557,HGH,杭州,PEK,北京
JD,JD6557,HGH,杭州,SJW,石家庄
JD,JD6557,HGH,杭州,SYX,三亚
JD,JD6557,HGH,杭州,TAO,青岛
JD,JD6557,HGH,杭州,TGO,通辽
JD,JD6557,HGH,杭州,XIY,西安
JD,JD6557,HGH,杭州,YIH,宜昌
JD,JD6557,HLD,海拉尔,PEK,北京
JD,JD6557,HRB,哈尔滨,SJW,石家庄
JD,JD6557,HRB,哈尔滨,TGO,通辽
JD,JD6557,HRB,哈尔滨,TSN,天津
JD,JD6557,JHG,景洪,HGH,杭州
JD,JD6557,JHG,景洪,LJG,丽江
JD,JD6557,JXA,鸡西,PEK,北京
JD,JD6557,KHG,喀什,URC,乌鲁木齐
JD,JD6557,KHN,南昌,HAK,海口
JD,JD6557,KHN,南昌,HET,呼和浩特
JD,JD6557,KHN,南昌,SYX,三亚
JD,JD6557,KHN,南昌,TNA,济南
JD,JD6557,KMG,昆明,HGH,杭州
JD,JD6557,KMG,昆明,LJG,丽江
JD,JD6557,KWE,贵阳,HAK,海口
JD,JD6557,KWE,贵阳,SYX,三亚
JD,JD6557,KWE,贵阳,XIY,西安
JD,JD6557,KWE,贵阳,YIH,宜昌
JD,JD6557,KWL,桂林,CGO,郑州
JD,JD6557,KWL,桂林,HAK,海口
JD,JD6557,KWL,桂林,HGH,杭州
JD,JD6557,KWL,桂林,LJG,丽江
JD,JD6557,KWL,桂林,NGB,宁波
JD,JD6557,KWL,桂林,TNA,济南
JD,JD6557,KWL,桂林,TYN,太原
JD,JD6557,KWL,桂林,XIY,西安
JD,JD6557,KWL,桂林,XMN,厦门
JD,JD6557,LHW,兰州,NNG,南宁
JD,JD6557,LHW,兰州,PEK,北京
JD,JD6557,LHW,兰州,URC,乌鲁木齐
JD,JD6557,LJG,丽江,CAN,广州
JD,JD6557,LJG,丽江,CTU,成都
JD,JD6557,LJG,丽江,HGH,杭州
JD,JD6557,LJG,丽江,JHG,景洪
JD,JD6557,LJG,丽江,KMG,昆明
JD,JD6557,LJG,丽江,KWL,桂林
JD,JD6557,LJG,丽江,NKG,南京
JD,JD6557,LJG,丽江,PEK,北京
JD,JD6557,LJG,丽江,SJW,石家庄
JD,JD6557,LJG,丽江,TNA,济南
JD,JD6557,LJG,丽江,WUH,武汉
JD,JD6557,LJG,丽江,XIY,西安
JD,JD6557,NGB,宁波,DLC,大连
JD,JD6557,NGB,宁波,HAK,海口
JD,JD6557,NGB,宁波,KWL,桂林
JD,JD6557,NKG,南京,HAK,海口
JD,JD6557,NKG,南京,LJG,丽江
JD,JD6557,NKG,南京,SYX,三亚
JD,JD6557,NNG,南宁,LHW,兰州
JD,JD6557,NNG,南宁,SYX,三亚
JD,JD6557,PEK,北京,ERL,二连浩特
JD,JD6557,PEK,北京,HAK,海口
JD,JD6557,PEK,北京,HET,呼和浩特
JD,JD6557,PEK,北京,HGH,杭州
JD,JD6557,PEK,北京,HLD,海拉尔
JD,JD6557,PEK,北京,JXA,鸡西
JD,JD6557,PEK,北京,LHW,兰州
JD,JD6557,PEK,北京,LJG,丽江
JD,JD6557,PEK,北京,TAO,青岛
JD,JD6557,PEK,北京,XMN,厦门
JD,JD6557,PEK,北京,YIH,宜昌
JD,JD6557,SHE,沈阳,SJW,石家庄
JD,JD6557,SJW,石家庄,CGQ,长春
JD,JD6557,SJW,石家庄,HGH,杭州
JD,JD6557,SJW,石家庄,HRB,哈尔滨
JD,JD6557,SJW,石家庄,LJG,丽江
JD,JD6557,SJW,石家庄,SHE,沈阳
JD,JD6557,SJW,石家庄,SYX,三亚
JD,JD6557,SJW,石家庄,URC,乌鲁木齐
JD,JD6557,SJW,石家庄,XIY,西安
JD,JD6557,SYX,三亚,CAN,广州
JD,JD6557,SYX,三亚,CGO,郑州
JD,JD6557,SYX,三亚,CKG,重庆
JD,JD6557,SYX,三亚,CSX,长沙
JD,JD6557,SYX,三亚,CTU,成都
JD,JD6557,SYX,三亚,FOC,福州
JD,JD6557,SYX,三亚,HGH,杭州
JD,JD6557,SYX,三亚,KHN,南昌
JD,JD6557,SYX,三亚,KWE,贵阳
JD,JD6557,SYX,三亚,NKG,南京
JD,JD6557,SYX,三亚,NNG,南宁
JD,JD6557,SYX,三亚,SJW,石家庄
JD,JD6557,SYX,三亚,TSN,天津
JD,JD6557,SYX,三亚,WUH,武汉
JD,JD6557,SYX,三亚,XIY,西安
JD,JD6557,SYX,三亚,XMN,厦门
JD,JD6557,SYX,三亚,YIH,宜昌
JD,JD6557,TAO,青岛,HGH,杭州
JD,JD6557,TAO,青岛,PEK,北京
JD,JD6557,TAO,青岛,XIY,西安
JD,JD6557,TGO,通辽,HGH,杭州
JD,JD6557,TGO,通辽,HRB,哈尔滨
JD,JD6557,TNA,济南,KHN,南昌
JD,JD6557,TNA,济南,KWL,桂林
JD,JD6557,TNA,济南,LJG,丽江
JD,JD6557,TNA,济南,XIY,西安
JD,JD6557,TSN,天津,HRB,哈尔滨
JD,JD6557,TSN,天津,SYX,三亚
JD,JD6557,TSN,天津,XIY,西安
JD,JD6557,TXN,黄山,XIY,西安
JD,JD6557,TXN,黄山,XMN,厦门
JD,JD6557,TYN,太原,KWL,桂林
JD,JD6557,URC,乌鲁木齐,DNH,敦煌
JD,JD6557,URC,乌鲁木齐,KHG,喀什
JD,JD6557,URC,乌鲁木齐,LHW,兰州
JD,JD6557,URC,乌鲁木齐,SJW,石家庄
JD,JD6557,WUH,武汉,DLC,大连
JD,JD6557,WUH,武汉,ENH,恩施
JD,JD6557,WUH,武汉,HAK,海口
JD,JD6557,WUH,武汉,HET,呼和浩特
JD,JD6557,WUH,武汉,LJG,丽江
JD,JD6557,WUH,武汉,SYX,三亚
JD,JD6557,WUH,武汉,XMN,厦门
JD,JD6557,XIY,西安,CKG,重庆
JD,JD6557,XIY,西安,DYG,张家界
JD,JD6557,XIY,西安,HAK,海口
JD,JD6557,XIY,西安,HFE,合肥
JD,JD6557,XIY,西安,HGH,杭州
JD,JD6557,XIY,西安,KWE,贵阳
JD,JD6557,XIY,西安,KWL,桂林
JD,JD6557,XIY,西安,LJG,丽江
JD,JD6557,XIY,西安,SJW,石家庄
JD,JD6557,XIY,西安,SYX,三亚
JD,JD6557,XIY,西安,TAO,青岛
JD,JD6557,XIY,西安,TNA,济南
JD,JD6557,XIY,西安,TSN,天津
JD,JD6557,XIY,西安,TXN,黄山
JD,JD6557,XMN,厦门,HFE,合肥
JD,JD6557,XMN,厦门,KWL,桂林
JD,JD6557,XMN,厦门,PEK,北京
JD,JD6557,XMN,厦门,SYX,三亚
JD,JD6557,XMN,厦门,TXN,黄山
JD,JD6557,XMN,厦门,WUH,武汉
JD,JD6557,XUZ,徐州,FOC,福州
JD,JD6557,YIE,阿尔山,HET,呼和浩特
JD,JD6557,YIH,宜昌,HGH,杭州
JD,JD6557,YIH,宜昌,KWE,贵阳
JD,JD6557,YIH,宜昌,PEK,北京
JD,JD6557,YIH,宜昌,SYX,三亚
JL,JL2987,KMG,昆明,PVG,上海
JL,JL2987,PVG,上海,KMG,昆明
JL,JL2987,PVG,上海,WUH,武汉
JL,JL2987,PVG,上海,XIY,西安
JL,JL2987,WUH,武汉,PVG,上海
JL,JL2987,XIY,西安,PVG,上海
KL,KL3090,AKU,阿克苏,URC,乌鲁木齐
KL,KL3090,CAN,广州,HGH,杭州
KL,KL3090,CGO,郑州,CTU,成都
KL,KL3090,CGO,郑州,HRB,哈尔滨
KL,KL3090,CTU,成都,CGO,郑州
KL,KL3090,CTU,成都,HGH,杭州
KL,KL3090,CTU,成都,KMG,昆明
KL,KL3090,CTU,成都,KWL,桂林
KL,KL3090,CTU,成都,TNA,济南
KL,KL3090,CTU,成都,XIY,西安
KL,KL3090,DLC,大连,HGH,杭州
KL,KL3090,HAK,海口,HGH,杭州
KL,KL3090,HGH,杭州,CAN,广州
KL,KL3090,HGH,杭州,CGQ,长春
KL,KL3090,HGH,杭州,CTU,成都
KL,KL3090,HGH,杭州,DLC,大连
KL,KL3090,HGH,杭州,HAK,海口
KL,KL3090,HGH,杭州,HRB,哈尔滨
KL,KL3090,HGH,杭州,KWL,桂林
KL,KL3090,HGH,杭州,LHW,兰州
KL,KL3090,HGH,杭州,SHE,沈阳
KL,KL3090,HGH,杭州,SYX,三亚
KL,KL3090,HGH,杭州,SZX,深圳
KL,KL3090,HGH,杭州,TAO,青岛
KL,KL3090,HRB,哈尔滨,CGO,郑州
KL,KL3090,HRB,哈尔滨,HGH,杭州
KL,KL3090,KMG,昆明,CTU,成都
KL,KL3090,KWL,桂林,CTU,成都
KL,KL3090,KWL,桂林,HGH,杭州
KL,KL3090,KWL,桂林,NNG,南宁
KL,KL3090,LHW,兰州,URC,乌鲁木齐
KL,KL3090,NKG,南京,CGQ,长春
KL,KL3090,NNG,南宁,KWL,桂林
KL,KL3090,SHE,沈阳,HGH,杭州
KL,KL3090,SHE,沈阳,XIY,西安
KL,KL3090,SYX,三亚,HGH,杭州
KL,KL3090,SZX,深圳,HGH,杭州
KL,KL3090,TAO,青岛,HGH,杭州
KL,KL3090,TNA,济南,CGQ,长春
KL,KL3090,URC,乌鲁木齐,HGH,杭州
KL,KL3090,URC,乌鲁木齐,WUH,武汉
KL,KL3090,WUH,武汉,XMN,厦门
KL,KL3090,XIY,西安,CTU,成都
KL,KL3090,XIY,西安,DLC,大连
KL,KL3090,XIY,西安,SHE,沈阳
KL,KL3090,XMN,厦门,NKG,南京
KN,KN10741,BAV,包头,SJW,石家庄
KN,KN10741,CAN,广州,HGH,杭州
KN,KN10741,HGH,杭州,CAN,广州
KN,KN10741,HGH,杭州,SJW,石家庄
KN,KN10741,IQN,庆阳,LHW,兰州
KN,KN10741,JGN,嘉峪关,JIC,金昌
KN,KN10741,JIC,金昌,JGN,嘉峪关
KN,KN10741,KMG,昆明,SJW,石家庄
KN,KN10741,KWE,贵阳,XIY,西安
KN,KN10741,LHW,兰州,IQN,庆阳
KN,KN10741,SHA,上海,SJW,石家庄
KN,KN10741,SJW,石家庄,BAV,包头
KN,KN10741,SJW,石家庄,HGH,杭州
KN,KN10741,SJW,石家庄,KMG,昆明
KN,KN10741,SJW,石家庄,SHA,上海
KN,KN10741,SJW,石家庄,XIY,西安
KN,KN10741,XIY,西安,KWE,贵阳
KN,KN10741,XIY,西安,SJW,石家庄
KY,KY13704,CAN,广州,KMG,昆明
KY,KY13704,CGO,郑州,KMG,昆明
KY,KY13704,CKG,重庆,HYN,黄岩
KY,KY13704,CKG,重庆,KMG,昆明
KY,KY13704,CSX,长沙,HYN,黄岩
KY,KY13704,CSX,长沙,KMG,昆明
KY,KY13704,CTU,成都,KMG,昆明
KY,KY13704,CZX,常州,KMG,昆明
KY,KY13704,HGH,杭州,KMG,昆明
KY,KY13704,HRB,哈尔滨,TNA,济南
KY,KY13704,HYN,黄岩,CKG,重庆
KY,KY13704,HYN,黄岩,CSX,长沙
KY,KY13704,JHG,景洪,KMG,昆明
KY,KY13704,JHG,景洪,LJG,丽江
KY,KY13704,KMG,昆明,CAN,广州
KY,KY13704,KMG,昆明,CGO,郑州
KY,KY13704,KMG,昆明,CKG,重庆
KY,KY13704,KMG,昆明,CSX,长沙
KY,KY13704,KMG,昆明,CTU,成都
KY,KY13704,KMG,昆明,CZX,常州
KY,KY13704,KMG,昆明,HGH,杭州
KY,KY13704,KMG,昆明,JHG,景洪
KY,KY13704,KMG,昆明,LJG,丽江
KY,KY13704,KMG,昆明,NKG,南京
KY,KY13704,KMG,昆明,NNG,南宁
KY,KY13704,KMG,昆明,PVG,上海
KY,KY13704,KMG,昆明,SZX,深圳
KY,KY13704,KMG,昆明,TNA,济南
KY,KY13704,KMG,昆明,WUH,武汉
KY,KY13704,KMG,昆明,XIY,西安
KY,KY13704,KMG,昆明,XMN,厦门
KY,KY13704,LJG,丽江,JHG,景洪
KY,KY13704,LJG,丽江,KMG,昆明
KY,KY13704,LJG,丽江,NNG,南宁
KY,KY13704,LJG,丽江,XIY,西安
KY,KY13704,NKG,南京,KMG,昆明
KY,KY13704,NNG,南宁,KMG,昆明
KY,KY13704,NNG,南宁,LJG,丽江
KY,KY13704,NNG,南宁,XMN,厦门
KY,KY13704,PVG,上海,KMG,昆明
KY,KY13704,SZX,深圳,KMG,昆明
KY,KY13704,TNA,济南,HRB,哈尔滨
KY,KY13704,TNA,济南,KMG,昆明
KY,KY13704,WUH,武汉,KMG,昆明
KY,KY13704,WUH,武汉,YTY,扬州
KY,KY13704,XIY,西安,KMG,昆明
KY,KY13704,XIY,西安,LJG,丽江
KY,KY13704,XMN,厦门,KMG,昆明
KY,KY13704,XMN,厦门,NNG,南宁
KY,KY13704,YTY,扬州,WUH,武汉
LH,LH3320,SHE,沈阳,TAO,青岛
LH,LH3320,TAO,青岛,SHE,沈阳
MF,MF5484,CAN,广州,FOC,福州
MF,MF5484,CAN,广州,HGH,杭州
MF,MF5484,CAN,广州,JJN,泉州
MF,MF5484,CAN,广州,XMN,厦门
MF,MF5484,CGO,郑州,FOC,福州
MF,MF5484,CGO,郑州,HGH,杭州
MF,MF5484,CGO,郑州,HRB,哈尔滨
MF,MF5484,CGO,郑州,LHW,兰州
MF,MF5484,CGO,郑州,URC,乌鲁木齐
MF,MF5484,CGO,郑州,XMN,厦门
MF,MF5484,CGO,郑州,XNN,西宁
MF,MF5484,CGQ,长春,HGH,杭州
MF,MF5484,CGQ,长春,NGB,宁波
MF,MF5484,CGQ,长春,NKG,南京
MF,MF5484,CGQ,长春,TAO,青岛
MF,MF5484,CKG,重庆,CSX,长沙
MF,MF5484,CKG,重庆,FOC,福州
MF,MF5484,CKG,重庆,HGH,杭州
MF,MF5484,CKG,重庆,KHN,南昌
MF,MF5484,CKG,重庆,KWL,桂林
MF,MF5484,CKG,重庆,LJG,丽江
MF,MF5484,CKG,重庆,LXA,拉萨
MF,MF5484,CKG,重庆,TSN,天津
MF,MF5484,CKG,重庆,WUH,武汉
MF,MF5484,CKG,重庆,XIY,西安
MF,MF5484,CKG,重庆,XMN,厦门
MF,MF5484,CKG,重庆,XNN,西宁
MF,MF5484,CKG,重庆,YIH,宜昌
MF,MF5484,CSX,长沙,CKG,重庆
MF,MF5484,CSX,长沙,CTU,成都
MF,MF5484,CSX,长沙,FOC,福州
MF,MF5484,CSX,长沙,HET,呼和浩特
MF,MF5484,CSX,长沙,HGH,杭州
MF,MF5484,CSX,长沙,JJN,泉州
MF,MF5484,CSX,长沙,KWE,贵阳
MF,MF5484,CSX,长沙,LHW,兰州
MF,MF5484,CSX,长沙,LZO,泸州
MF,MF5484,CSX,长沙,MIG,绵阳
MF,MF5484,CSX,长沙,PEK,北京
MF,MF5484,CSX,长沙,TAO,青岛
MF,MF5484,CSX,长沙,TYN,太原
MF,MF5484,CSX,长沙,URC,乌鲁木齐
MF,MF5484,CSX,长沙,XIY,西安
MF,MF5484,CSX,长沙,XMN,厦门
MF,MF5484,CTU,成都,CSX,长沙
MF,MF5484,CTU,成都,FOC,福州
MF,MF5484,CTU,成都,HGH,杭州
MF,MF5484,CTU,成都,WUH,武汉
MF,MF5484,CTU,成都,XMN,厦门
MF,MF5484,CZX,常州,FOC,福州
MF,MF5484,CZX,常州,TYN,太原
MF,MF5484,DAT,大同,TYN,太原
MF,MF5484,DLC,大连,FOC,福州
MF,MF5484,DLC,大连,HGH,杭州
MF,MF5484,DLC,大连,TAO,青岛
MF,MF5484,DLC,大连,TNA,济南
MF,MF5484,DLC,大连,TSN,天津
MF,MF5484,DLC,大连,XMN,厦门
MF,MF5484,FOC,福州,CAN,广州
MF,MF5484,FOC,福州,CGO,郑州
MF,MF5484,FOC,福州,CKG,重庆
MF,MF5484,FOC,福州,CSX,长沙
MF,MF5484,FOC,福州,CTU,成都
MF,MF5484,FOC,福州,CZX,常州
MF,MF5484,FOC,福州,DLC,大连
MF,MF5484,FOC,福州,HAK,海口
MF,MF5484,FOC,福州,HGH,杭州
MF,MF5484,FOC,福州,HRB,哈尔滨
MF,MF5484,FOC,福州,KMG,昆明
MF,MF5484,FOC,福州,KWE,贵阳
MF,MF5484,FOC,福州,KWL,桂林
MF,MF5484,FOC,福州,NKG,南京
MF,MF5484,FOC,福州,NNG,南宁
MF,MF5484,FOC,福州,PEK,北京
MF,MF5484,FOC,福州,SHA,上海
MF,MF5484,FOC,福州,SYX,三亚
MF,MF5484,FOC,福州,SZX,深圳
MF,MF5484,FOC,福州,TAO,青岛
MF,MF5484,FOC,福州,TNA,济南
MF,MF5484,FOC,福州,TSN,天津
MF,MF5484,FOC,福州,TYN,太原
MF,MF5484,FOC,福州,WUH,武汉
MF,MF5484,FOC,福州,XIY,西安
MF,MF5484,FOC,福州,ZUH,珠海
MF,MF5484,HAK,海口,FOC,福州
MF,MF5484,HAK,海口,HGH,杭州
MF,MF5484,HAK,海口,XMN,厦门
MF,MF5484,HET,呼和浩特,CSX,长沙
MF,MF5484,HET,呼和浩特,HGH,杭州
MF,MF5484,HET,呼和浩特,NKG,南京
MF,MF5484,HET,呼和浩特,TNA,济南
MF,MF5484,HET,呼和浩特,TSN,天津
MF,MF5484,HFE,合肥,TYN,太原
